가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수종류,가로수수량,가로수길길이,식재년도,가로수길소개,도로명,도로종류,도로구간,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
단정로,35.221253,128.680768,35.213727,128.691122,은행나무,175,1.313,,도로 좌우쪽으로 은행나무가 심겨져 있어 아름다운 경관 연출,단정로,,국민은행 사거리 ~ 동산 초등학교,055-272-4503,경상남도 창원시 성산구청,2020-07-14,5670000,경상남도 창원시
동산로,35.226460,128.697625,35.214542,128.695479,은행나무,586,2.271,,도로 좌우쪽으로 은행나무가 심겨져 있어 아름다운 경관 연출,동산로,,토월초등 삼거리 ~ 상남 도서관,055-272-4503,경상남도 창원시 성산구청,2020-07-14,5670000,경상남도 창원시
대암로,35.206870,128.700576,35.205127,128.707096,은행나무+왕벚나무+메타세쿼이아,954,3.064,,도로 좌우쪽으로 은행나무 외 2종이 심겨져 있어 아름다운 경관 연출,대암로,,대방천 ~ 대방동성아파트,055-272-4503,경상남도 창원시 성산구청,2020-07-14,5670000,경상남도 창원시
대정로,35.204974,128.696495,35.212396,128.709649,은행나무,303,1.598,,도로 좌우쪽으로 은행나무가 심겨져 있어 아름다운 경관 연출,대정로,,대방천 ~ 대방동성아파트,055-272-4503,경상남도 창원시 성산구청,2020-07-14,5670000,경상남도 창원시
두산볼보로,35.187363,128.596965,35.191563,128.630744,메타세쿼이아,102,3.33,,도로 좌우쪽으로 메타세쿼이아가 심겨져 있어 아름다운 경관 연출,두산볼보로,,귀곡동 574-1 ~ 양곡동 1038,055-272-4503,경상남도 창원시 성산구청,2020-07-14,5670000,경상남도 창원시
반송로,35.244575,128.660261,35.235756,128.676272,은행나무,390,1.948,,도로 좌우쪽으로 은행나무가 심겨져 있어 아름다운 경관 연출,반송로,,봉곡 삼거리 ~ 반송 중학교,055-272-4503,경상남도 창원시 성산구청,2020-07-14,5670000,경상남도 창원시
반지로,35.239194,128.659392,35.243012,128.665387,은행나무,164,0.848,,도로 좌우쪽으로 은행나무가 심겨져 있어 아름다운 경관 연출,반지로,,중앙중학교 사거리 ~ 충혼로,055-272-4503,경상남도 창원시 성산구청,2020-07-14,5670000,경상남도 창원시
비음로,35.216317,128.710774,35.229958,128.696077,은행나무+백합나무,275,2.44,,도로 좌우쪽으로 은행나무와 백합나무가 심겨져 있어 아름다운 경관 연출,비음로,,대방체육공원 ~ 토월지하차도,055-272-4503,경상남도 창원시 성산구청,2020-07-14,5670000,경상남도 창원시
봉양로,35.211587,128.621395,35.189241,128.635301,왕벚나무,1112,3.264,,도로 좌우쪽으로 왕벚나무가 심겨져 있어 아름다운 경관 연출,봉양로,,양곡동 830-1 ~ 양곡 IC,055-272-4503,경상남도 창원시 성산구청,2020-07-14,5670000,경상남도 창원시
상남로,35.214997,128.675682,35.224977,128.684097,은행나무,300,1.404,,도로 좌우쪽으로 은행나무가 심겨져 있어 아름다운 경관 연출,상남로,,재료연구소 삼거리 ~ 용동 89,055-272-4503,경상남도 창원시 성산구청,2020-07-14,5670000,경상남도 창원시
7번국도 동해대로,38.086823,128.629323,38.085852,128.629376,소나무,15,93,,차량통행이 많은 7번국도 변에 소나무를 식재하여 공기정화 기능 및아름다운 경관을 담당하고 있음,7번국도동해대로(양양읍),국도,국도유지사무소,033-670-2485,양양군청 산림녹지과,2019-09-03,4350000,강원도 양양군
7번국도 동해대로,38.089519,128.629216,38.090400,128.629141,감나무+느티나무+배롱나무+벚나무+소나무+복숭아나무+향나무+버드나무,36,80,,차량통행이 많은 청곡리 7번국도변에 마을숲을 조성하여 공기정화 기능 및 주민들의 휴식공간을 제공하고 있음,7번국도 동해대로(양양읍),국도,청곡리마을숲,033-670-2485,양양군청 산림녹지과,2019-09-03,4350000,강원도 양양군
7번국도 동해대로,38.111558,128.633125,38.112689,128.632256,무궁화,44,39,,차량통행이 많은 조산리 7번국도변에 소공원을 조성하여 공기정화 기능 및 주민들의 휴식공간을 제공하고 있음,7번국도 동해대로(양양읍),국도,조산 초등학교앞 소공원,033-670-2485,양양군청 산림녹지과,2019-09-03,4350000,강원도 양양군
낙산사거리,38.118266,128.627676,38.118372,128.627451,소나무,5,16,,양양의 대표 관광지 낙산 진입 부분에 수형이 수려한 소나무 교통섬을조성하여 아름다운 경관을 담당하고 있음,낙산사거리,국도,낙산교통섬,033-670-2485,양양군청 산림녹지과,2019-09-03,4350000,강원도 양양군
군도5호선,38.120508,128.630594,38.112109,128.637836,해송,212,1250,,양양의 대표 관광지 낙산 도로변에 소나무 가로수를 식재하여 경관의질을 향상시킴,군도5호선,군도,낙산A지구-거평프레아,033-670-2485,양양군청 산림녹지과,2019-09-03,4350000,강원도 양양군
화동중화로,36.395325,127.940802,36.385630,127.954050,은행나무,60,300,2014,가을이면 노랗게 물드는 풍경이 아름다움,,,화동중화로,054-537-7530,경상북도 상주시청,2020-07-13,5110000,경상북도 상주시
함창 수양뽕,36.575947,128.167913,36.582240,128.178600,수양뽕,98,550,2015,도로 양쪽으로 함창수양뽕나무가 식재되어 있어 이색적인 분위기를 자아냄,,,함창 함창교차로~대조교차로,054-537-7530,경상북도 상주시청,2020-07-13,5110000,경상북도 상주시
화서 상곡리-하송리,36.449875,127.986965,36.446610,127.975090,무궁화,1200,4800,2015,무궁화가 가지런히 식재되어 있어 더욱 멋스러워 보이는 길,,,화서 상곡리-하송리,054-537-7530,경상북도 상주시청,2020-07-13,5110000,경상북도 상주시
낙동 운평리,36.369327,128.227126,36.369770,128.218160,산수유,54,432,2015,봄이되면 노란 산수유가 봄의 정취를 맘껏  느끼게 함,,,낙동 운평리,054-537-7530,경상북도 상주시청,2020-07-13,5110000,경상북도 상주시
함창 하길리,36.525635,128.246922,36.522770,128.246330,산수유,16,128,2015,봄이되면 노란 산수유가 봄의 정취를 맘껏  느끼게 함,,,함창 하길리,054-537-7530,경상북도 상주시청,2020-07-13,5110000,경상북도 상주시
양정2교~양정3길 113-10,36.511382,128.154771,36.499030,128.133280,왕벚나무,190,1800,2015,대표적인 봄꽃 인 왕벚꽃이 피는 가로수 길,,,공검파출소~양정2리(소정),054-537-7530,경상북도 상주시청,2020-07-13,5110000,경상북도 상주시
장안산업단지G,37.112222,126.846667,37.104722,126.846667,벚나무,174,0.8,,벚나무,장안산업단지G,,장안산업단지G,031-369-6126,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
장안산업단지H,37.105833,126.846667,37.107778,126.846667,은행나무,56,0.2,,은행나무,장안산업단지H,,장안산업단지H,031-369-6126,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
장안산업단지I,37.103611,126.844722,37.104167,126.845833,은행나무,8,0.1,,은행나무,장안산업단지I,,장안산업단지I,031-369-6126,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
상가리 벚꽃길,36.7075890,126.6571650,36.7170750,126.6292350,왕벚나무,580,3.4,1998,가야산 입구로 향하는 덕산면 옥계리~상가리에 조성된 벚꽃길,군도10호선,군도,덕산면 옥계리~덕산면 상가리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
추사고택 진입로,36.7428950,126.8033500,36.7489250,126.7992450,단풍나무,320,0.8,1999,예산군의 대표적인 관광지인 추사고택을 지나는 도로에 단풍나무를 식재,군도7호선,군도,신암면 용궁리(추사고택주변),041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
나박소 벚꽃길,36.6658550,126.6074840,36.6443130,126.6082830,왕벚나무,375,2.4,2000,과거 나박소로 불렸던 외라리 주변의 도로에 왕벚나무를 식재,군도13호선,군도,덕산면 광천리~덕산면 낙상리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
광시 이팝나무길,36.5867440,126.7947090,36.6025650,126.8219480,이팝나무,203,3.8,2003,광시면 동산리~월송리 방면에 조성된 이팝나무길,지방도616호선,지방도,광시면 동산리~광시면 월송리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
신암 은행나무길,36.7170620,126.8016120,36.7066540,126.8132830,은행나무,193,1.6,2003,오가면과 신암면을 지나는 지방도618호선에 조성된 은행나무길,지방도618호선,지방도,오가면 오촌리~신암면 탄중리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
쌍송배기 단풍나무길,36.6806950,126.8525490,36.6795280,126.8607700,단풍나무,112,0.8,2003,윤봉길 체육관 주변 도로에 단풍나무를 식재,예산로,기타도로,예산읍 향천리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
온천단지 이팝나무길,36.7044180,126.6725710,36.6930050,126.6601440,이팝나무,208,1.8,2003,덕산 중심시가지~덕산온천 사이에 이팝나무를 식재,덕산온천로,군도,덕산면 읍내리~덕산면 사동리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
산업대 은행나무길,36.6749230,126.8514680,36.6784360,126.8626400,은행나무,279,1,2003,공주대 예산캠퍼스 주변 도로에 은행나무를 식재,대학로,기타도로,예산읍 대회리~예산읍 향천리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
예산초 단풍나무길,36.6839660,126.8490580,36.6865130,126.8362830,단풍나무,99,1.5,2003,예산초등학교 주변 구간에 단풍나무를 식재,아리랑로,기타도로,예산읍 예산리~예산읍 주교리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
느린호수길 이팝나무길,36.5850700,126.7943240,36.6316920,126.7872920,이팝나무,438,6.1,2004,예산군의 대표적인 관광지인 예당저수지를 지나는 도로에 이팝나무를 식재,지방도619호선,지방도,광시면 동산리~응봉면 평촌리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
예당호 대흥광시구간,36.6193920,126.8254770,36.6196850,126.8282520,이팝나무,195,0.2,2004,대흥면 탄방리 일대 도로에 이팝나무를 식재,군도3호선,군도,대흥면 하탄방리~대흥면 탄방리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
출렁다리 이팝나무길,36.6322260,126.7883320,36.6336840,126.7968000,이팝나무,120,0.9,2004,평촌삼거리~예당호휴게소 사이 구간에 이팝나무를 식재,군도6호선,군도,응봉면 평촌리~응봉면 등촌리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
신례원 시가지,36.7273700,126.8455670,36.7299450,126.8366390,이팝나무,64,0.9,2005,예산군 신례원역 주변~창소사거리 구간에 이팝나무를 식재,창말로,기타도로,예산읍 신례원리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
봉산 벚꽃길,36.7190660,126.6788280,36.7470950,126.6812780,왕벚나무,259,3.2,2006,봉산면 시가지를 지나는 길에 왕벚나무를 식재,군도11호선,군도,봉산면 효교리~봉산면 고도리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
금오대로 도로변,36.6858870,126.8498240,36.6786910,126.8627070,왕벚나무,136,1.6,2006,"예산터널~윤봉길 체육관 구간에 왕벚나무를 식재, 해마다 열리는 윤봉길마라톤의 입구구간이기 때문에 마라톤길이라고 불린다.",금오대로,기타도로,예산읍 향천리(예산터널~종합운동장),041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
송석저수지 도로변,36.6873660,126.9432070,36.7003940,126.9516160,이팝나무,412,2.3,2009,낚시터로 유명한 송석저수지를 지나는 도로에 조성된 이팝나무길,지방도616호선,지방도,대술면 송석리(송석지주변),041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
고덕 이팝나무길,36.7390090,126.7392560,36.7452170,126.7078570,이팝나무,454,3,2010,고덕면 구만리~대천리 구간에 식재된 이팝나무길,지방도618호선,지방도,고덕면 구만리~고덕면 대천리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
대술 이팝나무길,36.6525880,126.8842430,36.6542330,126.8910000,이팝나무,110,0.6,2010,대술면 시가지를 지나는 도로에 이팝나무를 식재,지방도616호선,지방도,대술면 산정리~대술면 화전리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
국도 45호 예산오가,36.7041010,126.8309770,36.6966050,126.7977410,소나무,570,3.7,2011,예산읍과 오가면을 지나는 국도 45호선에 조성된 소나무길,국도45호선,일반국도,예산읍 석양리~오가면 원천리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
국도 45호 오가삽교,36.6956150,126.7958080,36.6881330,126.6746870,중국단풍,1111,14.7,2011,오가면에서 삽교읍까지 이어진 단풍나무길,국도45호선,일반국도,오가면 원천리~삽교읍 송산리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
도청대로 가로수길,36.6665500,126.7650840,36.6597120,126.7478560,스트로브잣나무,210,1.7,2011,응봉면에서 홍성군으로 이어지는 가로 중앙에 조성된 가로수길,지방도602호선,지방도,응봉면 송석리~응봉면 계정리,041-339-7626,충청남도 예산군청,2020-06-26,4610000,충청남도 예산군
대영로,35.112348,129.024569,35.110977,129.011365,은행나무+튤립나무,125,1.2,,"은행나무,튤립나무 가로수 길",대영로,,부산터널~서대신교차로,,,2019-05-10,3260000,부산광역시 서구
꽃마을로,35.114758,129.014080,35.127522,129.007173,왕벚나무+후박나무+구실잣밤나무+먼나무+개잎갈나무,200,1.4,,봄철 아름다운 벚꽃길이 인상적임.,꽃마을로,,부경고삼거리~꽃마을입구,,,2019-05-10,3260000,부산광역시 서구
대신로,35.116156,129.013306,35.116215,129.013344,느티나무+후박나무+먼나무,42,0.3,,"느티나무, 후박나무 구실잣밤나무 가로수길",대신로,,구덕회전교차로~국민체육센터 앞,,,2019-05-10,3260000,부산광역시 서구
원양로,35.060767,129.010267,35.070657,129.008123,먼나무,563,2,,먼나무 가로수 길,원양로,,공영수산물도매시장~사하경계,,,2019-05-10,3260000,부산광역시 서구
천마로,35.096501,129.022530,35.078813,129.019143,은행나무+튤립나무,63,2.8,,"은행나무, 튤립나무 가로수 길",천마로,,충무동세종정형외과~송도교차로,,,2019-05-10,3260000,부산광역시 서구
은척 하흘  185-1~하흘리 5일원,36.518433,128.097146,36.519470,128.310150,개나리,3260,1000,2016,봄을 알리는 봄꽃인 개나리가 피는 가로수길,,(도로한쪽),은척 하흘,054-537-7530,경상북도 상주시청,2020-07-13,5110000,경상북도 상주시
